Provincia,Trimestre,Anio,homicidios_consumados,drogas,homicidios_tentativa,lesiones,secuestro,sexual_agresion,sexual_otros,robos_violencia,robos_fuerza,hurtos,vehiculos,resto,Inm_De Africa,Inm_De América del Norte,Inm_De Asia,Inm_De Centro América y Caribe,Inm_De Oceanía,Inm_De Sudamérica,Inm_Europa_UE,Inm_Europa_no_UE,EM_Total,EM_Hombres,EM_Mujeres,IPC_01_alimentos,IPC_02_tabaco,IPC_03_vestido,IPC_04_vivienda,IPC_05_hogar,IPC_06_sanidad,IPC_07_transporte,IPC_08_comunicaciones,IPC_09_ocio,IPC_10_enseñanza,IPC_11_restaurantes,IPC_12_otros,IPC_00_general,Pobl_Hombres,Pobl_Mujeres,Pobl_Total poblacion,Desigualdad_gini,Desigualdad_p80p20,Soc_num_sociedades_sa,Soc_desmboldo_sociedades_sa,Soc_num_sociedades_sl,Soc_desembolso_sociedades_sl,Soc_num_sociedades_total,Soc_desembolso_sociedades_total,Paro_tasa_actividad,Paro_tasa_paro,Paro_tasa_empleo,cluster
Melilla,1,2023,0.587737445928155,3.408877186383299,0.235094978371262,1.880759826970096,0.0,0.0,1.17547489185631,1.528117359413203,1.17547489185631,14.693436148203874,2.586044762083882,52.19108519842016,6124,80,202,48,2,202,229,885,36.84,36.29,37.4,0.9921797364441564,0.8222272089069853,0.4853552253562205,0.0751051382286578,0.5633118113165326,0.6436400328946452,0.8358563711806353,0.2385142173820797,0.4480841926566399,0.4580322604189475,0.6905982125081369,0.2079926945416501,0.6294143583417848,43024,42048,85072,39.80315533980583,3.895161290322581,0,0,82,3030,82,3030,54.68,30.8,37.84,2
Melilla,1,2024,0.0,1.635208372266866,0.1168005980190618,3.15361614651467,0.0,0.4672023920762474,0.5840029900953093,2.686413754438423,2.3360119603812373,18.688095683049895,2.1024107643431136,71.59876658568491,5695,86,204,48,2,203,246,847,37.25,36.64,37.87,0.9127825790416612,0.6473699989527532,0.2621357462744578,0.227139120481323,0.4114690226454902,0.4801560538428996,0.7074067350204749,0.2360653804503482,0.3640810697122423,0.3655664929550273,0.6193614830115232,0.1105073114073049,0.5463990017935542,43184,42431,85616,40.96529126213592,3.5903225806451613,0,28,76,3286,76,3315,59.57,32.44,40.24,0
Melilla,2,2017,0.0,1.1618045147723444,0.1161804514772344,2.5559699324991576,0.0,0.0,0.5809022573861722,9.062075215224286,3.8339548987487366,28.928932417831376,3.485413544317033,75.51729346020238,7048,61,204,51,2,204,148,1070,35.04,34.46,35.65,0.7073669542361244,0.8502918470668616,0.6051833827231171,0.2378964997867525,0.6270605043271583,0.0021584952204751,0.468157367440441,0.7374204776313104,0.6385757873666743,0.5363013698630135,0.4448462911307929,1.0,0.5476037893361381,43698,42374,86073,44.1,5.0,0,0,123,1795,123,1795,60.25,30.22,42.04,3
Melilla,2,2018,0.0,1.0434540648332793,0.0,3.130362194499838,0.0,0.0,0.4637573621481241,9.275147242962484,3.478180216110931,35.47743820433149,1.5072114269814034,96.46153132680982,8433,48,198,48,2,202,149,1074,35.24,34.64,35.86,0.4009318621752038,0.7136513745107066,0.5804410835705164,0.0592421377406878,0.8338519250220835,0.0498719655561157,0.7038838966122535,0.7293838554221662,0.5441947156196268,0.4890102909414295,0.4545824390935415,1.0,0.5877554360108274,43697,42555,86252,43.3,4.7,0,0,132,2313,132,2313,63.88,27.96,46.01,3
Melilla,2,2019,0.0,1.8511019841499392,0.2313877480187424,3.008040724243651,0.0,0.0,0.8098571180655985,9.71828541678718,2.313877480187424,36.5592641869613,2.5452652282061665,102.27338462428416,8132,56,190,48,2,198,151,1046,35.48,34.88,36.11,0.0,0.3737795730578296,0.5483107412076221,0.3778590842490333,0.5465259367753271,0.1260012123414952,0.0,0.737241509164562,0.4931001477615719,0.4062647298281686,0.3736180878763529,0.7316376298830304,0.0,43829,42606,86435,42.5,4.6,0,0,94,3505,94,3505,62.05,26.21,45.79,2
Melilla,2,2020,0.0,2.189419342943732,0.0,3.572210506908194,0.0,0.1152325969970385,1.2675585669674236,5.300699461863772,1.6132563579585393,11.0623293117157,0.8066281789792696,63.493160945368224,7646,68,188,48,2,198,150,1048,35.76,35.18,36.37,0.4728158977585014,0.0,0.5587141923166673,0.6178580676689055,0.8627343515980516,0.3071797404408227,0.0,0.6927586112246277,0.5509393432340519,0.2311250170044889,0.2599946251299556,0.5584896408901742,0.3031238801130916,44028,42753,86781,42.4,4.4,0,0,96,570,96,570,61.15,23.37,46.86,0
Melilla,2,2021,0.0,5.993338174106474,0.1152565033482014,3.22718209374964,0.0,0.0,1.2678215368302157,5.3017991540172655,1.4983345435266184,15.329114945310788,0.6915390200892085,74.22518815624171,7115,72,199,46,2,200,214,912,36.08,35.55,36.62,0.2044384414048481,0.4957080063539861,0.6135900637936597,0.6930480604818907,0.6930100196724506,0.6938256197201459,0.5681229489677945,0.5764790764799907,0.6648708803876313,0.1822448181462682,0.8382081777003757,0.8825861878954063,0.7813143311561923,43992,42770,86763,40.3,4.1,1,100,93,2613,94,2713,59.99,24.24,45.44,2
Melilla,2,2022,0.1166983697237749,1.0502853275139743,0.3500951091713248,2.567364133923049,0.0,0.1166983697237749,0.7001902183426497,3.034157612818149,2.3339673944754997,24.156562532821415,2.800760873370599,94.1755843670864,6474,73,206,48,2,206,216,922,36.45,35.9,37.0,0.9355723150572168,0.3303614007657403,0.5761254840211563,0.1053801033943448,0.3728209654588744,0.3393271372662361,1.0,0.2437561211760948,0.6825307599539108,0.5922233679436401,0.313594272540195,0.2445470329316038,0.4483890522748095,43400,42290,85691,39.9,4.2,0,0,101,3664,101,3664,61.44,29.21,43.49,2
Melilla,2,2023,0.5867718161761254,0.7041261794113505,0.117354363235225,5.280946345585129,0.0,0.2347087264704501,1.290897995587476,6.1024268882317045,5.280946345585129,29.80800826174717,1.0561892691170258,91.18434023376987,6017,82,203,48,2,203,233,875,36.84,36.29,37.4,0.9036843677780676,0.6165759944962903,0.6025078502369096,0.2327946092308463,0.6837598178238533,0.6092098145161571,0.960464908973478,0.2375668670647361,0.5453486434834899,0.4718633676373989,0.5643965213152559,0.2183287154237982,0.892515758834283,43070,42142,85212,39.80315533980583,3.895161290322581,0,0,82,3030,82,3030,54.89,22.55,42.51,2
Melilla,2,2024,0.0,1.3995964496903393,0.0,2.4492937869580937,0.0,0.1166330374741949,0.9330642997935596,2.3326607494838987,2.4492937869580937,20.7606806704067,1.0496973372677545,78.2607681451848,5588,87,205,48,2,203,250,838,37.25,36.64,37.87,0.998781230956733,0.6333091678800885,0.4119076959093981,0.2466450609250529,0.2962803477525434,0.4746922727376041,0.889163379216292,0.2356877673461433,0.4642005420206918,0.3655664929550273,0.5349942031045725,0.0974750547702939,0.6974431961487807,43207,42532,85739,40.96529126213592,3.5903225806451613,0,28,76,3286,76,3315,56.49,27.93,40.72,0
Melilla,3,2017,0.0,2.5552871213529085,0.3484482438208511,4.529827169671065,0.0,0.0,0.9291953168556032,11.73109087530199,4.529827169671065,35.65787028433377,3.949080096636313,83.16298085857647,8537,47,199,48,2,199,145,1069,35.04,34.46,35.65,0.6973060479437857,0.848979057326245,0.3317515151236694,0.3875631298440488,0.5439986819609633,0.0276071739010091,0.519867220740028,0.7370815882247194,0.7450436776957661,0.5312384757861439,0.4488244016507783,0.9963617119798897,0.6042072702593382,43663,42432,86096,44.1,5.0,0,0,123,1795,123,1795,60.02,26.16,44.32,2
Melilla,3,2018,0.0,1.0426562246576612,0.115850691628629,6.024235964688709,0.0,0.0,0.9268055330290322,10.54241293820524,4.634027665145161,39.04168307884798,2.3170138325725804,103.33881693273707,8137,52,188,49,2,200,155,1040,35.24,34.64,35.86,0.5759250260815525,0.6603123273443855,0.3442676120284056,0.0,0.6833558463455086,0.1816772431138515,0.2928945242188027,0.7349228403572517,0.5557664022114349,0.4771479006575483,0.3969646876958042,1.0,0.2349898000535626,43731,42587,86318,43.3,4.7,0,0,132,2313,132,2313,64.46,24.01,48.98,2
Melilla,3,2019,0.0,1.9662044158638,0.2313181665722117,5.782954164305294,0.0,0.1156590832861058,1.0409317495749528,11.7972264951828,1.5035680827193765,35.160361318976186,2.544499832294329,118.78187853483074,7787,62,181,49,2,195,150,1038,35.48,34.88,36.11,0.2232022098127142,0.3900700127960339,0.3321897478661548,0.4134163738232598,0.6674656053110151,0.1533976048265776,0.0,0.7262754272687216,0.558685179062154,0.3703073767911932,0.34064640919182,0.6258767168272883,0.0027140389834714,43861,42599,86461,42.5,4.6,0,0,94,3505,94,3505,58.41,28.99,41.48,2
Melilla,3,2020,0.0,7.7075280692067,0.1150377323762194,6.327075280692067,0.0,0.1150377323762194,1.0353395913859746,9.66316951960243,1.9556414503957296,26.91882937603534,0.8052641266335357,93.06552549236147,7233,72,199,44,2,204,224,990,35.76,35.18,36.37,0.5247143016974318,0.0453834115805942,0.3334749560335504,0.6429441524729662,0.7146244454713869,0.468374076935387,0.0,0.7276007088880302,0.3532605455879976,0.2279983002015135,0.5001947126463774,0.7342676766854724,0.1596284853178578,44095,42833,86928,42.4,4.4,0,0,96,570,96,570,63.99,24.14,48.55,2
Melilla,3,2021,0.0,3.579428676996975,0.1154654411934508,4.849548530124934,0.0,0.2309308823869016,1.8474470590952128,5.311410294898737,1.962912500288664,14.664111031568252,0.9237235295476064,84.63616839479944,6575,76,201,46,2,200,220,922,36.08,35.55,36.62,0.7712519164044234,0.4583823275968059,0.3155034228620323,0.436910975293325,0.5881819294013934,0.6298337075801603,0.2614421436722323,0.2267336202773241,0.5982759161632608,0.4144407415309103,0.3130866961057576,0.3129533928543079,0.3357236734422662,43907,42698,86606,40.3,4.1,1,100,93,2613,94,2713,59.03,22.82,45.56,2
Melilla,3,2022,0.0,1.5238363165359683,0.0,2.4615817420965644,0.0,0.0,0.1172181781950744,3.0476726330719366,1.758272672926117,15.238363165359685,1.406618138340894,69.04150695689887,5579,75,210,55,2,203,209,854,36.45,35.9,37.0,0.8166866096629827,0.671221360119128,0.49507328244157,0.151441559497587,0.302443501555767,0.3268677396065602,0.7934226402189369,0.2432442305620321,0.6753098556091134,0.5353497882784394,0.3497172061272421,0.0,0.2743289669068633,43189,42122,85311,39.9,4.2,0,0,101,3664,101,3664,57.82,22.84,44.61,1
Melilla,3,2023,0.0,1.7574280626113037,0.1171618708407535,2.226075545974318,0.0,0.0,0.4686474833630143,2.6947230293373323,2.5775611584965787,17.808604367794544,1.2887805792482894,56.823507357765486,5910,83,203,48,2,203,237,866,36.84,36.29,37.4,0.9764863957003695,0.4697224896655086,0.4308449628623427,0.2285655306182353,0.683543014382283,0.6212187550559,0.8140132823255195,0.2373204068972023,0.5616756890224136,0.4783540401442607,0.5721347408818312,0.1170169770010197,0.8342412335070244,43116,42236,85352,39.80315533980583,3.895161290322581,0,0,82,3030,82,3030,56.53,23.61,43.19,0
Melilla,3,2024,0.0,0.698795742004612,0.0,3.144580839020754,0.1164659570007686,0.2329319140015373,0.698795742004612,3.610444667023829,2.2128531830146048,19.100416948126064,1.5140574410099927,84.08842095455498,5481,89,205,48,2,203,254,828,37.25,36.64,37.87,0.977976842323272,0.6621474044201542,0.2456653214028207,0.2426374521615349,0.2708989441653004,0.5412029675404453,0.8833862952868813,0.2352278729149685,0.576539858961016,0.414843994743458,0.5292995262073871,0.1092274229501688,0.5917652121203142,43229,42632,85862,40.96529126213592,3.5903225806451613,0,28,76,3286,76,3315,61.43,27.09,44.78,0
Melilla,4,2017,0.0,1.9739897816999536,0.2322340919647004,4.180213655364607,0.0,0.0,0.8128193218764515,9.521597770552717,2.902926149558755,35.53181607059916,2.4384579656293544,84.99767765908035,8537,47,199,48,2,199,145,1069,35.04,34.46,35.65,0.6193436822676958,0.8443885488040127,0.6086800875173263,0.2786571029429726,0.7447540531640874,0.1286756457079815,0.5298985096642997,0.7370584295845549,0.6172479639945845,0.5010115846031895,0.5499336075205239,1.0,0.7397892022920796,43629,42491,86120,44.1,5.0,0,0,123,1795,123,1795,60.72,24.62,45.77,2
Melilla,4,2018,0.0,1.6206704945360253,0.0,4.514724949064641,0.0,0.2315243563622893,0.3472865345434339,9.376736432672717,3.5886275236154845,36.11779959251713,3.704389701796629,120.27690313020928,8337,50,194,48,2,200,150,1054,35.24,34.64,35.86,0.2551094547858071,0.66389198549273,0.5498714635800657,0.154538003932371,0.5961314213990526,0.1004842191742118,0.0155867757042006,0.7451687464029527,0.666765850832355,0.4132859870623256,0.4645021958630436,0.852215155926514,0.1229340710748555,43765,42619,86384,43.3,4.7,0,0,132,2313,132,2313,62.03,23.85,47.23,3
Melilla,4,2019,0.1156243134806387,1.618740388728942,0.3468729404419161,4.162475285302993,0.0,0.2312486269612774,0.5781215674031935,12.140552915467063,2.312486269612774,34.109172476788416,1.7343647022095807,96.43067744285268,7962,57,184,49,2,198,152,1039,35.48,34.88,36.11,0.0174153127322927,0.4247066253703124,0.5174506308985806,0.3714636974551188,0.8001143834022867,0.1972455392816575,0.0,0.7334811145161172,0.4486897693620261,0.2339413889269885,0.3377463025897438,0.5117808695828722,0.0,43894,42593,86487,42.5,4.6,0,0,94,3505,94,3505,58.08,26.81,42.51,2
Melilla,4,2020,0.0,12.173273921631678,0.0,4.134319445082457,0.0,0.229684413615692,0.5742110340392301,7.120216822086453,1.7226331021176904,23.19812577518489,1.6077908953098443,81.76765124718636,7510,67,190,46,2,200,224,990,35.76,35.18,36.37,0.4404188619360123,0.4463218075554393,0.4571943270225383,0.7194917811377853,0.6244598579222819,0.286033783213069,0.0,0.7431816398562353,0.398843772600181,0.3829743828269934,0.581094619047921,0.3884375305598267,0.3780340053716945,44162,42914,87076,42.4,4.4,0,0,96,570,96,570,65.54,23.83,49.93,2
Melilla,4,2021,0.0,3.35454019664546,0.1156737998843262,2.6604973973395025,0.0,0.0,0.578368999421631,6.246385193753615,2.891844997108155,16.541353383458645,1.5037593984962403,89.53152111046847,6904,74,200,45,2,202,222,956,36.08,35.55,36.62,0.4905786034074928,0.7645283392035811,0.4076337883907714,0.4128396212484382,0.1761719501304787,0.4297212620346556,0.8504697917922508,0.2776560979002034,0.3415662720639258,0.6734165931030233,0.327684501589116,0.0013956734124215,0.4680417169753231,43823,42627,86450,40.3,4.1,1,100,93,2613,94,2713,61.88,26.51,45.47,2
Melilla,4,2022,0.0,2.8257900437997456,0.1177412518249894,4.591908821174587,0.0,0.2354825036499788,0.8241887627749258,5.180615080299534,4.474167569349597,30.141760467197287,3.767720058399661,65.69961851834408,6077,76,206,50,2,202,214,888,36.45,35.9,37.0,0.8014712197538368,0.91594131649337,0.6010853824383913,0.0690015906900704,0.4154368889078985,0.4738609662596859,0.7137393525066411,0.242217853255213,0.3553368273513489,0.4325949174886737,0.5243103688449705,0.0032043381809219,0.503179084375748,42978,41954,84932,39.9,4.2,0,0,101,3664,101,3664,55.22,26.15,40.78,2
Melilla,4,2023,0.0,1.754529610611395,0.1169686407074263,3.742996502637643,0.0,0.1169686407074263,0.5848432035371317,2.57331009556338,3.742996502637643,19.06588843531049,1.988466892026248,83.9834840279321,5803,85,204,48,2,203,242,857,36.84,36.29,37.4,0.955605631469818,0.5795454249270766,0.2884446913024203,0.2859585713019377,0.5785293772397644,0.5602824556564877,0.6561393601062618,0.2371590167205989,0.4763551206184612,0.3790656936977734,0.701670191888029,0.0411436065430916,0.7171917661718719,43162,42331,85493,39.80315533980583,3.895161290322581,0,0,82,3030,82,3030,56.3,29.57,39.65,0
Melilla,4,2024,0.0,1.9770890271558992,0.0,1.7444903180787346,0.0,0.1162993545385823,1.1629935453858231,3.605279990696052,2.9074838634645577,18.258998662557424,1.860789672617317,85.82892364947375,5374,90,205,48,2,203,258,819,37.25,36.64,37.87,0.962100692823494,0.8001939527312176,0.2693047280523008,0.2685081364700569,0.5215667842914086,0.5378481662892919,0.906378908124143,0.2351551270431911,0.4945901391795598,0.4241296050724006,0.5344056809194901,0.0360896878337889,0.6945676942143043,43252,42733,85985,40.96529126213592,3.5903225806451613,0,28,76,3286,76,3315,57.98,25.8,43.02,0
Murcia,1,2017,0.027281351900112,0.518345686102129,0.0750237177253081,0.913925288653754,0.0,0.0613830417752521,0.518345686102129,2.4280403191099733,12.63808626772691,25.562626730405,2.250711531759245,45.150637394685454,80434,879,6291,3990,52,44560,9858,53630,40.13,39.12,41.16,0.7425052378315634,0.8148787091223738,0.4270213856249155,0.7464498901831202,0.6074461740225711,0.628816884923899,0.7521025683658192,0.6662480423857885,0.3675862699226053,0.2788812785388133,0.4064377236945821,0.5783525950702012,0.6626277089879634,734225,731977,1466203,32.8,2.8,7,336,2634,119439,2641,119774,59.47,19.34,47.97,0
Murcia,1,2018,0.0271677855266339,0.4075167828995091,0.0407516782899509,0.8625771904706275,0.0135838927633169,0.0475436246716093,0.6112751743492636,2.6013154641752,12.2866310044202,24.627597579893667,1.8609933085744248,45.995060896591255,82701,1044,6747,4606,54,43465,10025,49862,40.3,39.27,41.34,0.5738051641274583,0.7447924094709127,0.4720189803319576,0.7517540076296569,0.6972841344452106,0.3862502861076993,0.6435383946046352,0.6637638428668148,0.3921885489099957,0.3197814763054246,0.4656927697580841,0.5691145171396421,0.699322554167173,737214,735117,1472332,32.3,2.7,9,10170,2594,89428,2603,99598,58.93,18.6,47.97,0
Murcia,1,2019,0.0202380534770325,0.5869035508339427,0.0607141604310975,1.2547593155760155,0.013492035651355,0.05396814260542,0.8162681569069778,2.536502702454741,11.326563929312528,25.85074030799619,1.504361975126083,52.382828416385806,86518,1192,7155,6175,64,42894,10375,49843,40.51,39.47,41.56,0.7424128062737854,0.4691130002325193,0.4955030735428085,0.5809136580069246,0.6237476575345348,0.4399327738233614,0.6848947471648477,0.669307949100138,0.3207241323613272,0.296310579766036,0.4881356346666692,0.6633453522353965,0.5892403104715328,742011,740345,1482356,31.8,2.7,10,1360,2411,101982,2421,103342,58.67,15.12,49.8,0
Murcia,1,2020,0.0066745158973619,0.6274044943520246,0.0467216112815337,0.8676870666570554,0.0,0.1401648338446012,0.7008241692230063,2.302707984589878,9.437765478869816,19.29602545927344,1.52846414049589,53.970135546068846,92029,1293,7620,8501,68,44286,10583,50828,40.71,39.66,41.77,0.8222948870043146,0.3846752425548885,0.4953821159188465,0.5703897491601695,0.627638681623566,0.639614684233777,0.6044751988383495,0.6452563504372005,0.2547910663100146,0.2690948627344391,0.5659590719450561,0.6687418276725179,0.6249479550257314,749886,748350,1498236,31.7,2.6,5,542,2258,144162,2263,144704,59.01,16.46,49.3,0
Murcia,1,2021,0.0132187007603396,0.7204191914385119,0.0462654526611888,0.9253090532237768,0.0,0.1057496060827173,0.8195594471410594,1.850618106447553,7.257066717426477,15.584848196440468,0.8393874982815689,57.49473895709738,93265,1212,7714,9916,72,43728,29034,32061,40.96,39.9,42.03,0.8777759399771368,0.5812384431458949,0.4616163167822582,0.6352963281950771,0.6317798407161211,0.7393683160926888,0.406737216525866,0.6847641509434004,0.2911007847106834,0.3485866372813999,0.4243005975211273,0.5977454359619286,0.685508707003961,757732,755276,1513008,31.4,2.7,3,578,2702,222329,2705,222907,59.28,16.88,49.27,0
Murcia,1,2022,0.0197222709800588,0.8283353811624701,0.0788890839202352,1.6106521300381362,0.0065740903266862,0.1051854452269803,0.7625944778956074,2.8860256534152726,8.684373321552563,21.72079443937144,1.0978730845566071,66.07618187352371,95549,1281,7772,10135,71,42412,29183,31718,41.18,40.11,42.26,0.7238153211484208,0.3204950892222212,0.7379093235918218,0.2640485041143358,0.7984936010274261,0.6898815068342109,0.7364561701643857,0.3342876177877452,0.5412193843701617,0.5950988582567529,0.654575794206647,0.3378171194396697,0.4443696425833107,762402,758721,1521123,31.4,2.6,4,736,2391,133153,2395,133889,59.34,13.64,51.25,0
Murcia,1,2023,0.0065139535398777,0.911953495582888,0.0977093030981665,1.4786674535522544,0.0,0.1107372101779221,0.8207581460245993,3.3677139801168083,10.311588453626513,27.56053742722285,1.4982093141718875,52.3396166929179,97211,1341,8046,11237,76,43377,32766,28295,41.34,40.27,42.42,0.5659817359303023,0.7856272054233281,0.7199346899847324,0.1464607205981315,0.890401684039722,0.4137645813664099,0.7110487053036495,0.3029965418269058,0.6030816671318838,0.3948616889278157,0.596162117385151,0.507279215945365,0.4948168214654285,769792,765374,1535166,30.3283276450512,2.25,5,1782,2666,120412,2671,122194,59.29,13.65,51.2,0
